Codice_Turno,Nome_Turno,Deposito,Giorno,Turno_Ora_Inizio,Turno_Ora_Fine,Corsa_Linea,Corsa_Da,Corsa_A,Corsa_Ora_Partenza,Corsa_Ora_Arrivo
,,"Via Cuneo, 23, 10015 Ivrea TO, Italia",Giovedì,11:40,20:38,265,Chivasso - P.Le Alfa-Lanc,To-P.Za Cattaneo-Mirafiori Fca,12:46,13:36
,,"Via Cuneo, 23, 10015 Ivrea TO, Italia",Giovedì,11:40,20:38,265,To-P.Za Cattaneo-Mirafior,Chivasso - P.Le Alfa-Lanc,14:10,15:04
,,"Via Cuneo, 23, 10015 Ivrea TO, Italia",Giovedì,11:40,20:38,265,Chivasso - P.Le Alfa-Lanc,PAUSA 16:00 -,15:06,17:20
,,"Via Cuneo, 23, 10015 Ivrea TO, Italia",Giovedì,11:40,20:38,265,Ivrea - Porta Vercelli,Chivasso - Staz. Fs Movic,17:20,18:18
,,"Via Cuneo, 23, 10015 Ivrea TO, Italia",Giovedì,04:20,08:22,904,Ivrea - Stazione Fs Est,Chivasso - Staz. Fs Movic,04:40,05:35
,,"Via Cuneo, 23, 10015 Ivrea TO, Italia",Giovedì,04:20,08:22,904,Chivasso - Staz. Fs Movic,Ivrea - Stazione Fs Int,05:40,06:34
,,"Via Cuneo, 23, 10015 Ivrea TO, Italia",Giovedì,04:20,08:22,L2,Ivrea - Stazione Fs Int,Strambino - C.So Torino,06:45,08:00
,,"Via Cuneo, 23, 10015 Ivrea TO, Italia",Giovedì,13:51,00:06,265,Ivrea - Porta Vercelli,Chivasso - P.Le Alfa-Lanc,20:15,20:54
,,"Via Cuneo, 23, 10015 Ivrea TO, Italia",Giovedì,13:51,00:06,265,"Via Cuneo, 23, 10015 Ivrea TO, 1It4al:i0a 1.... .C..h..i.v..a..s..s.o... .-. .P....L..e.. .A..l.f.a..-.L..a..n..c",Chivasso - Staz. Fs Movicentro .1...4..:.4...3.... .T..o..-..S.e..t..t.e..m...b..r..i.n..i.-.M...i.r..a..f.i.o..r..i,20:56,21:45
,,"Via Cuneo, 23, 10015 Ivrea TO, Italia",Giovedì,13:51,00:06,265,Chivasso - Staz. Fs Movic .........1...4..:.4...3.... .T..o..-..S.e...t.t.e..m...b..r..i.n..i.-.M....i.r.a..f.i.o..r..i. F..c..a,Ivrea - Porta Vercelli ................1...5...:.3..7..... .T..o..-.P....Z..a.. .C..a..t.t..a..n..e..o..-.M....i.r.a..f.i.o..r..i. F..c..a,21:45,21:47
,,"Via Cuneo, 23, 10015 Ivrea TO, Italia",Giovedì,13:51,00:06,265,To-P.Za Cattaneo-Mirafior,To-P.Za Cattaneo-Mirafior,22:10,22:10
,,"Via Cuneo, 23, 10015 Ivrea TO, Italia",Giovedì,13:51,00:06,265,Ivrea - Porta Vercelli,Chivasso - P.Le Alfa-Lanc,16:39,23:01
,,"Via Cuneo, 23, 10015 Ivrea TO, Italia",Giovedì,13:51,00:06,265,Strambino - C.So Torino,Ivrea - Porta Aosta,17:01,23:44
,,"Via Cuneo, 23, 10015 Ivrea TO, Italia",Giovedì,13:51,00:06,265,TORINO - Autostazione c.s,Ivrea - Loc Banchette,18:06,19:07
,,"Via Cuneo, 23, 10015 Ivrea TO, Italia",Giovedì,13:51,00:06,265,Ivrea - Loc Banchette,PAUSA 19:14 -,19:09,20:15
